Seeds, random, policy, tree, code, tree 40 eps, tree 100 eps, tree 200 eps
784, -289.6306240698684, 274.4721368206407, -433.68059559058935, -433.68059559058935, -623.6105547552495, 249.25646011439972, 285.6104937910925
176, -114.31221199563043, 266.83244716521045, 266.8821687093779, 266.8821687093779, 275.156495489474, 268.73998803118127, 266.5978082449602
726, -93.81944126672246, 292.78035825974257, 51.207155976780825, 47.606817282078595, 295.1650274522681, -45.03582105716508, 57.432125239257005
874, -123.05862495362193, 251.63786257639907, 240.2722885474957, 240.2722885474957, 233.09819351617915, 18.620997751393645, 250.59980468312756
306, -329.9597568074871, 249.19898701563469, -365.7982883775036, -365.7982883775036, 159.94058116919786, 246.24420837112507, 253.00607502764518
843, -148.6757575544163, 277.528977047376, -378.08796749688554, -378.08796749688554, -544.5786312715185, 14.77923051391744, 3.6571394083625677
989, -447.6520415786302, 261.32617456809015, -160.39290579669307, -160.39290579669307, -624.102536314719, 209.57552604915614, 38.06201853576863
810, -143.04006388362842, 264.1841824032444, -207.99760608728695, -207.99760608728695, -551.9357606626884, 274.07801595910087, -7.539997160858533
236, -109.37419648300866, 185.95608293541642, -98.79080864916092, -98.79080864916092, 172.3837966050791, -292.7175226590241, 14.513993008073555
297, -468.5975684979669, 281.54731902066237, -56.70430543038675, -56.70430543038675, 276.0374049704183, -52.69975789538589, 251.4140858137825
