Seeds, random, policy, tree, code, tree 40 eps, tree 100 eps, tree 200 eps
450, -117.22418865936042, 275.9208710808904, -424.2230391654812, -424.2230391654812, -28.848476755290534, 31.620962247695672, -96.80853782436691
847, -69.84805671701488, 256.40549416522185, -561.0918642569825, -561.0918642569825, 263.10405213055867, 257.6808751110369, 255.45178927087503
841, -249.66462597914798, 246.7824382955572, -388.29775965566677, -388.29775965566677, -78.8917670467973, 240.41761698814597, 240.9530894209638
451, -87.98193518202277, 286.9635267131046, -526.9523355538369, -526.9523355538369, -296.85335765461, 271.70415776568257, 288.3000126358568
221, -131.23837914996656, 231.67042399851613, 214.76298869552397, 214.76298869552397, 232.94211825830777, 229.98750205968517, 230.35747872457375
672, -369.54089597409074, 260.7882840796976, 227.44862188359176, 227.44862188359176, -744.8038054535502, 251.29269349074693, 263.9835158998006
864, -99.62869758268604, 267.39810170514164, -132.62984491797053, -132.62984491797053, 257.20450591043004, 270.9215437404408, 258.4277075963429
323, -77.92515999636757, 282.9459115605471, -18.310626839300483, -18.310626839300483, -43.705701737831816, 253.5561217555968, 7.20043062152061
922, -244.9172270242701, 255.69790115512455, -120.7309321918925, -120.7309321918925, -52.75906844225908, 259.5558245716627, 274.0931016041621
556, -343.00291774512334, 261.0522958624024, -585.0053288655396, -585.0053288655396, 256.2444444041384, 256.17843727635244, 261.654787350687
249, -336.80426776487514, 248.12774494078062, -61.354268226801196, -61.354268226801196, -455.78129302041157, 245.64015853575185, 253.92236629686096
324, -251.08120015789822, 259.1036877488364, -611.4194238203203, -611.4194238203203, 185.62334028165577, 254.38392798870103, 246.58166858422308
423, -116.5911484617013, 313.1333918935029, -449.6925770787667, -449.6925770787667, -520.9193880620921, 50.07652214762848, 66.43389822292349
291, -76.7523087623986, 239.92642361083085, 224.49632256867014, 224.49632256867014, 14.732305147373083, 237.79128909140246, 241.7615891271147
379, -154.5398201127803, 259.1708071763883, -0.05926008169976171, -0.05926008169976171, 27.80358153660903, 261.03598946570673, -35.93780199407718
946, -135.56686771627432, 260.76634543588284, -743.4968524631946, -743.4968524631946, 264.72000229020864, 262.4317760703191, 260.1015504737665
374, -156.2255709444097, 258.20428018432176, -77.35301651845953, -77.35301651845953, -3.165403188266083, 217.77187240925088, 269.5277334285447
787, -25.938239155644936, 258.64664911926445, -402.1940087598989, -402.1940087598989, 254.81831582216682, 256.45719501505016, 257.06047485212
700, -94.31007459310284, 241.92678687960822, -135.31978298239952, -135.31978298239952, 238.8043649303583, 242.31727002101448, 242.48591031782996
314, -331.75772285959624, 273.3875141014652, -78.42809989422209, -78.42809989422209, 269.2058512148416, 264.56102197800635, 283.7940272078852
416, -328.39850130349316, 241.8253614100573, -387.21124370522597, -387.21124370522597, 234.68249768157634, 242.55899375545104, 235.20905689257842
270, -107.5875372440321, 226.49536917098686, -577.5243454011621, -577.5243454011621, 218.1297314647934, 223.54808824728352, 226.94365396258317
836, -229.24528309050345, 259.5765795874984, -535.3429292157361, -535.3429292157361, 262.88716476205946, 267.68055584116473, 251.46997296155578
462, -107.61770064072739, 226.1046522964052, -549.6924846823777, -549.6888840693632, 231.0650259661261, 230.56527906998818, 226.0033255688367
444, -395.66399596199483, 281.6895013624734, -580.0648518090286, -580.0648518090286, -624.6755571596756, -2.687521592514969, 285.8603355183257
780, -94.66436769159205, 245.58784357645575, 219.74941694941583, 219.74941694941583, -116.82708019271546, 238.69795698837683, -16.15937995609444
668, -159.3447938284903, 259.74791586494956, 265.18210472970094, 265.18210472970094, -35.105361558880304, 240.47822614203957, 254.63034459045244
923, -138.95627932464959, 261.3028070029954, -5.533992414656154, -5.533992414656154, 246.11901347696596, 265.2184474598464, 265.48518651705814
936, -148.1268393228234, 244.8227837730404, -167.60346909618767, -167.60346909618767, 235.97486250065532, 242.18117816448122, 236.07443184406833
679, -232.2806232317465, 6.847067558871828, -594.9717124204922, -594.9717124204922, 1.5912952358092838, -258.54910830066973, 222.4114612741622
463, -90.24257961300002, 242.05805129084578, -38.25000283033992, -38.25000283033992, 233.41132686110703, 233.32294296900182, 231.74714624810676
160, -83.8912250368352, 260.54214366033943, 194.80267049323103, 194.80178470387898, 79.47777936126596, 263.0317239903371, 264.96742069793913
823, -288.80278360732046, 269.5823350069264, 252.33772778593652, 252.33772778593652, 267.45646495603444, 274.201586791722, 279.8190751856319
529, -73.13838733787105, 226.0665730072076, -157.1118453649771, -157.1118453649771, 226.24205904779933, 228.61598733959795, 227.32897232212719
297, -165.15471273054794, 281.54731902066237, -497.6608813580378, -497.6608813580378, -311.41395551740936, 290.272436003937, 281.2942803702017
284, -126.6196833481414, 237.82350838505928, 25.250776958418307, 25.250776958418307, 236.482751326038, 239.28429782477258, 234.29763082990203
941, -408.08438581328596, 283.4172795931684, -445.3547351784239, -445.3547351784239, 285.0556374875246, 282.4626142410126, 136.3870602767376
111, -219.10452121261656, 277.462809417275, 277.18694086612413, 277.18694086612413, -104.29207965852837, 248.6709972683728, 12.931960616628345
329, -148.51762007878227, 252.56428906526637, -535.6786878587352, -535.6786878587352, -77.98357452182248, 250.070034322013, 251.7051915945245
905, -145.9258092649976, 245.30280420823001, 230.7146217278995, 230.7146217278995, 247.9408276427825, 240.84675882606115, 244.65535354948068
185, -216.64064316712142, 270.58742683384776, 259.0038983649233, 259.0038983649233, 54.20914168201409, 254.69093400504727, 257.06003748565786
267, -19.773404908706667, 260.7757124267356, -76.60508998237705, -76.60508998237705, -64.19505111335387, 37.80929614547341, 262.1112764700045
453, -347.3901323560931, 260.80856013788633, -389.6529981035664, -389.6529981035664, 255.70448766837993, 241.4160112443291, 260.3285358230389
183, -90.04940860810248, 237.4635284604724, 199.216728197892, 199.216728197892, 238.7786898877929, 222.23159980601665, 239.30363784078227
414, -139.66195563600525, 244.09783029657302, 21.651363786976844, 21.651363786976844, 241.69547450646502, 242.3899641023467, 241.19368962707975
345, -114.62457276251885, 231.61443503824654, -37.240605800348845, -37.240605800348845, 222.93743933397536, 234.48143768861655, 233.534773834869
303, -400.1540827289797, 31.36510613114649, -546.0965978039924, -546.0965978039924, -47.13798114700475, 35.900385053210755, 49.4795921276999
373, -49.47087541638808, 228.63664386677755, -348.5952850270187, -348.5952850270187, 228.6188425088941, 229.13921614926647, 230.13972516354738
989, -392.2036149735038, 261.32617456809015, 29.959641916965296, 29.959641916965296, 251.49229700482027, 220.8026588408073, 28.579546843053492
623, -121.83890477869366, 235.91765029944676, -205.96423534491328, -205.96423534491328, 256.2974088480354, 236.09576942930772, 249.37683382914128
296, -88.24900148473853, 291.17312503331743, -478.9773114569661, -478.9773114569661, 269.54902861263895, 288.7935879722757, 275.94714010262396
539, -111.22735663183384, 235.45992721330208, -33.87183137860143, -33.87183137860143, 242.95032167188498, 242.18867992652557, 232.87008932206962
614, -342.909480571131, 260.3468695185922, -175.07644888211598, -175.07644888211598, -302.5505982027415, 261.1935017276685, 260.87923256798024
289, -127.51230670145762, 301.424177845534, -498.1846524945607, -498.1846524945607, 295.8649481972526, 295.3430177582312, 78.3038335398374
665, -110.79021194540326, 251.26828706876194, -282.5497201387219, -282.5497201387219, 13.685920312242288, 242.58384656497972, 251.32072097221928
445, -103.66125023661255, 252.5658059604193, -96.10198743974281, -96.10198743974281, 257.53714489802525, 250.7340733513509, 250.773830524399
557, -4.150670436387358, 253.02335118288102, -686.666422412545, -686.666422412545, 249.2502604996114, 247.98886351251758, 255.6306967238065
301, -95.24949148308623, 251.44163777861493, 245.44972326833238, 245.44972326833238, 251.3285742995443, 252.31324066712529, 249.23413932345613
537, -138.45476429716769, 247.17401604103173, -241.61325027136303, -241.61325027136303, 257.2071568708228, 11.400589424995843, 251.99228155712316
425, -86.00463484172582, 304.50977595369284, -481.7935419724236, -481.7935419724236, -152.53134961781217, 299.10999720440213, 299.5868469652234
899, -112.70060560716219, 248.46183256699263, 226.6683148490615, 226.6683148490615, -21.80116928763917, 235.72726144296726, 241.89480951706605
196, -133.063191750329, 311.8932874972128, -531.6013561776066, -531.6013561776066, 11.457043471716375, 196.9875458481788, 42.889981194458244
585, -62.472457234020446, 296.1230659597073, -6.492581015884454, -6.492581015884454, -7.4613106782358045, 8.47266433524213, -7.604867398538502
739, -132.4501734520047, 241.11504342243998, -143.84112039017438, -143.84112039017438, -16.156865649174307, 253.37081676983817, 263.0709015127574
517, -300.0382092846558, 259.3550181503832, -176.5447513051717, -176.5447513051717, 254.9393100167261, 260.4132498958843, 261.0218369946599
235, -85.22451569519171, 245.2099185835143, 5.460746701753109, 5.460746701753109, 257.07474462030984, 9.069534900872554, 251.81040810257005
927, -120.6424312649005, 226.71068733015017, 198.4849352543369, 198.4849352543369, 5.252338763424035, 229.30479752262056, 226.06801444137366
161, -218.5025264719609, 271.763070686796, 259.76904718177116, 259.76904718177116, 263.1388214584698, 259.94969019306325, 264.4012874649077
285, -103.3384139247796, 233.50919154250218, -105.34552485288263, -105.34552485288263, 237.51074546330034, 234.73119094464477, 243.37334054802875
103, -121.80957953325624, 227.9319819515752, -214.38447801718024, -214.38447801718024, 215.33036999957926, 216.75728681211623, 214.83052454457624
781, -83.51924782737971, 236.1875160582087, -85.41752392554422, -85.41752392554422, 237.81780278614343, 239.37800454916982, 233.83569019938147
229, -255.6872064489631, 268.57323570953685, 266.98949247256917, 266.98949247256917, 275.368830275415, 269.2546338337311, 275.53061909156685
785, -159.82735516931484, 252.6591497572989, 67.22692740082638, 67.22692740082638, -6.702841871226326, -18.77469638526587, 255.55768787106163
567, -288.2250639765192, 21.63953595536391, -122.61291030811742, -122.61291030811742, 115.08147219876119, 205.54398178121738, -4.712437533130554
710, -100.23506799526278, 234.46257057992722, -14.392550933444724, -14.392550933444724, 232.04976518941902, 228.62162961719542, 229.515328513095
193, -363.9860232845872, 264.6143715443765, 121.00949388432778, 121.00949388432778, 27.858199250343006, 259.04110916714205, 205.65218440296786
349, -114.7393577544301, 253.87147113374124, -9.568048691771338, -9.568048691771338, -294.9109456237644, 238.1845176974321, 251.1108741009587
603, -307.65678157966397, 225.46942414422918, 138.31461292960543, 138.31461292960543, 271.43189669152116, -391.01543858658914, 227.42013215575497
526, -388.120066628653, 267.60486677287327, 146.46412380957818, 146.46412380957818, 263.5329269323522, 115.86572058563321, 264.6813332370342
919, -159.66055525698204, 244.85315023732298, -101.47579163402189, -101.47579163402189, 248.21409686588976, 245.09537232521075, 249.71998679607938
317, -192.23772229886933, 241.978091333685, 64.72201499546007, 64.72201499546007, 236.64819674406615, 239.84050473076994, 240.2097502413843
724, -178.14892223741055, 264.30687485168886, -104.10849689320007, -104.10849689320007, 33.40459952328504, 253.13424254046924, 190.18600734956104
867, 11.805584224865868, 243.24954697072306, 234.24733808264267, 234.24733808264267, 237.3536179579971, 242.55226361004668, 237.8287356143769
714, -236.09933439802225, 265.5169327385071, -57.27127216206729, -57.27127216206729, -34.0900745983859, 259.5593719796024, 256.6811666562126
518, -255.21045571914166, 255.18375015938338, -47.64020694173033, -47.64020694173033, 176.55618430261137, 253.95930094590028, 253.5518207377489
999, -140.5439964400143, 249.42685951292364, 242.85143283317225, 242.85143283317225, 244.0854044312656, 246.00348561734216, 249.87845861681458
149, -329.8901324408152, 281.05740828986154, 22.460952342556126, 22.460952342556126, 37.775056191033485, 287.73884239438985, 286.36707985769397
860, -256.77919417841224, 223.43369322879747, 217.44969030510958, 217.44969030510958, -9.939091749956418, 222.23722982353502, 227.72237006011082
607, -72.44836322766211, 273.9769003057091, -155.09358080749286, -155.09358080749286, -176.09299256863005, 263.38947188889034, 264.08805542642324
744, -203.95038979394673, 278.74542087093835, -378.09818037240206, -378.09818037240206, 19.196074502505297, 281.9360477644367, 285.8605476504368
625, -122.00781169173307, 255.82363339183635, -493.6685301413221, -493.6685301413221, 259.08785109721566, 254.040236970538, 249.45798861514896
381, -152.0572476683306, 125.27882155782035, -275.139638602785, -275.139638602785, 213.48266787662567, 231.71170203253922, 124.18414819870534
737, -62.55339297181874, 271.835753199549, -189.36541624401934, -189.36541624401934, 248.93286842672035, 260.5964397930243, 270.61603977656387
835, -178.90408061186537, 242.43070851150276, -396.1506433385058, -396.1506433385058, -79.02418732970276, 243.0347552637419, 242.59027700163915
364, -76.30166360326619, 241.91294347052744, -25.12027052354631, -25.12027052354631, 243.02936640216123, 253.1167519181451, 254.51187909628464
666, -273.5543222808159, 225.35018174676682, -484.06818324141284, -484.06818324141284, 223.16351657130895, 223.06446596201113, 225.52794306635903
757, -169.10620875250248, 279.52687567750985, -548.1655338484838, -548.1655338484838, -297.30404811636254, 282.7883424058725, 298.452712363109
850, -92.34788643455819, 244.6177718179983, 246.5515018765725, 246.5515018765725, 242.74058734004757, 245.9494311579789, 246.6929770565125
408, -147.83505981683174, 261.30275176371686, -445.21878158594905, -445.21878158594905, -325.62511985789547, 259.8334962549022, 259.68886482847296
878, -102.56270537112098, 265.563427210944, -51.314938812102014, -51.314938812102014, 258.7528856850572, 246.98376339587338, 266.23655079679327
