Seeds, random, policy, tree, code, tree 40 eps, tree 100 eps, tree 200 eps
248, -136.70608166434442, 269.02879624508785, 234.53778908214827, 234.53778908214827, 235.5383224903336, 270.0008850745076, 254.0048523814118
879, -230.2133768789926, 271.1972714561701, -28.068999002060025, -28.068999002060025, 298.49497515883724, 231.57955806054187, 115.25757061606055
138, -108.2605433657464, 240.78949456057327, -62.84422008892705, -62.84422008892705, -21.895556305663817, 229.92558822024293, 241.16760970300177
208, -78.09048215537572, 91.19807426306974, -155.0960505974128, -155.0960505974128, 90.70087936139704, 238.42386688606518, 235.72315669128332
336, -160.45857209379218, 279.58195338899384, -320.3569294224503, -320.3569294224503, 278.5195795154382, -57.649558213021706, 240.16633096109575
292, -279.6324274704292, 193.63234799514134, -533.7968378725717, -533.7968378725717, 290.44138779036456, -21.117340082417527, 33.315736648122765
747, -247.65735821133143, 259.898477027183, 52.00216968776249, 52.00216968776249, 25.96651105096177, 239.30347665052176, 258.5262327437737
375, -75.89716891754114, 271.50582660714326, -63.12139064599611, -63.12139064599611, 255.43914110046634, 255.6624705099039, 266.4901817102534
848, -175.1717234101676, 275.54687026217823, -534.3239326081323, -534.3239326081323, 282.55841478033665, 263.2389306004677, 275.02136579856256
306, -149.14983458671097, 249.19898701563469, -365.7982883775036, -365.7982883775036, 159.94058116919786, 246.24420837112507, 253.00607502764518
