Seeds, random, policy, tree, code, tree 40 eps, tree 100 eps, tree 200 eps
687, -187.08094447449315, 1.6172444282968002, -85.72776178774234, -85.72776178774234, -129.95506926903747, 37.89056818995164, 22.50161175245205
121, -116.58645661515801, 109.27674965906759, -619.5007296394698, -619.5007296394698, 263.6426473430756, 44.08637877255029, 40.32397867720164
150, -85.50030108752604, 283.67063161239827, -418.26335430617223, -418.26335430617223, -395.5722293647435, 8.270133497476834, 295.0697981117264
980, -105.0782732257222, 251.40550832678284, 253.31123478991725, 253.31123478991725, 251.2791163927858, 253.50022164871734, 240.8293373192051
948, -257.18547884436884, 258.72316003241707, 185.97530832155536, 185.97530832155536, -341.1921400508405, 14.465002873341803, 266.5657976452719
408, -146.16029124586794, 261.30275176371686, -29.834186841895274, -29.834186841895274, -258.1326031524687, 258.9719672629242, 260.8040738645181
840, -154.9539538533454, 263.4818692992934, -90.05446709032746, -90.05446709032746, 35.08768577153569, 269.3754950846548, 264.8729900554871
286, -122.9728814209833, 227.9929004724896, -147.28938754387423, -147.28938754387423, 223.35141609982, 227.67772770062646, 230.56465549132955
850, -68.17305522937232, 244.6177718179983, -107.79407691799375, -107.79407691799375, 238.06149933845526, 244.1065342527533, 244.3220794806978
556, -147.9626479967784, 261.0522958624024, -436.07559667813433, -436.07559667813433, 257.87500212430734, 261.89120431758676, 265.52741613925724
143, 3.6640195243836047, 258.8041311405909, 247.2017196631087, 247.2017196631087, 245.3551281705135, 250.20096722816416, 259.51047095736686
708, -86.7416531111672, 258.65684403138766, 255.82981350949947, 255.82981350949947, 254.12073624599446, 256.67714888790044, 257.6916355352533
941, -179.2939747369239, 283.37893888505283, -608.6904186222653, -608.6904186222653, 136.4000703275962, 301.98314192313126, 290.472983317699
935, -65.68264073585749, 267.1101797278027, 264.634842364379, 264.634842364379, 254.59744007244893, 252.27027612440966, 260.8096493938386
960, -125.70650906883606, 274.4136457455944, -165.98347633168288, -165.98347633168288, -272.0109001066986, 3.4290382740947223, 238.19256078580233
749, -185.08678962149978, 261.0538712806225, 4.521545324342341, 4.521545324342341, 15.389533655600587, 261.08854873600575, 264.8590128898039
638, -42.06789337498087, 261.32742325339984, 262.6091181808945, 262.6091181808945, 259.5463476440103, 257.39121398880826, 265.80481639205453
519, -207.23114749313723, 311.07739440235025, -157.84315273017594, -157.84315273017594, -294.17508977679927, -290.9890083657893, 57.196795050960986
596, -109.01812511523188, 222.34724176521638, -103.36304408419326, -103.36304408419326, 223.26040282785664, 221.8401305492742, 224.10655515232065
874, -109.84519660891937, 251.63786257639907, 245.38295001730486, 245.38295001730486, 223.49822558439752, 245.68376642927075, 251.5681155778408
204, -77.15009259139585, 270.04354162029927, 229.62461774384448, 229.62461774384448, 265.5644913302966, 247.24854264776127, 270.72328566038277
212, -144.70790833952168, 272.37793675938, -368.0444089984664, -368.0444089984664, 203.8911508967538, 272.0784339029297, 272.9948692698007
883, -113.14616108122459, 255.73092280987998, 250.6521850703644, 250.6521850703644, 193.4903926860198, 258.71500332915457, 260.46759070973724
929, -371.88623803183, 226.0848393367563, 227.5914768530008, 227.5914768530008, 224.0174167709799, 221.84402734327395, 224.12580125675282
138, -109.30968527001838, 240.78949456057327, 25.645917908778387, 25.645917908778387, 231.14995645202924, 239.4006661841737, 230.49435542554602
504, -246.7996977533717, 241.95208197643362, -289.06846839041503, -289.06846839041503, 243.6286322713945, 243.99191643941538, 240.33344418428715
992, -374.4884302943522, 276.77634920220817, 220.88018085108513, 220.88018085108513, -177.43394087012996, 239.51781371029045, 278.617210337101
473, -246.63437690936783, 256.14454142942134, -716.2638687642064, -716.2638687642064, 218.95652508550603, 256.29669778920737, 242.19084478017956
920, -408.08219490394004, 280.1394700384391, -582.0106582551334, -582.0106582551334, 24.847217393663, -558.1585258858731, -398.97107929019955
